identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/NetUnblendedRate,lineItem/NetUnblendedCost,lineItem/LegalEntity,product/ProductName,product/activityType,product/alarmType,product/availability,product/availabilityZone,product/cacheEngine,product/capacitystatus,product/category,product/classificationType,product/clientLocation,product/clockSpeed,product/computeFamily,product/computeType,product/contentSource,product/contentType,product/cputype,product/currentGeneration,product/data,product/databaseEdition,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/description,product/directorySize,product/directoryType,product/directoryTypeDescription,product/dominantnondominant,product/durability,product/ecu,product/edition,product/endpoint,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/eventType,product/feeCode,product/feeDescription,product/freeQueryTypes,product/freeTier,product/fromLocation,product/fromLocationType,product/gpu,product/gpuMemory,product/group,product/groupDescription,product/inputMode,product/instance,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/io,product/licenseModel,product/location,product/locationType,product/logsSource,product/logsType,product/mailboxStorage,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/origin,product/outputMode,product/physicalCpu,product/physicalGpu,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/protocol,product/provisioned,product/queueType,product/recipient,product/region,product/requestDescription,product/requestType,product/routingTarget,product/routingType,product/servicecode,product/servicename,product/sku,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/tenancy,product/toLocation,product/toLocationType,product/trafficDirection,product/transferType,product/usageFamily,product/usagetype,product/vcpu,product/version,product/volumeType,pricing/LeaseContractLength,pricing/OfferingClass,pricing/PurchaseOption,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NetAmortizedUpfrontCostForUsage,reservation/NetAmortizedUpfrontFeeForBillingPeriod,reservation/NetEffectiveCost,reservation/NetRecurringFeeForUsage,reservation/NetUnusedAmortizedUpfrontFeeForBillingPeriod,reservation/NetUnusedRecurringFee,reservation/NetUpfrontValue,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/ReservationARN,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,discount/EdpDiscount,discount/TotalDiscount,resourceTags/aws:cloudformation:stack-id,resourceTags/aws:createdBy,resourceTags/user:Stack,resourceTags/user:env,resourceTags/user:environment,resourceTags/user:layer,resourceTags/user:opsworks:stack,resourceTags/user:service,resourceTags/user:stack
vukfmdqhyfhnmvesxusq2hu4ollbiwu4553uhp4bcerm6fyuxtsa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudFront,ZA-DataTransfer-Out-OBytes,POST,,,,,,USD,,-0.0000000135,,,Enterprise Discount Program Discount for AmazonCloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272YGRMFJS3Z4CKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dzssd47in2lru7jwhr45nuszpczj6orsrzf37qnq7cnfleku5dna,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonRDS,USW1-HeavyUsage:db.m3.2xlarge,CreateDBInstance:0002,,,,,,USD,,-36.7684800000,,,Enterprise Discount Program Discount for AmazonRDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3TUV3R99DZH2E37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nglenxv4jhcwlqqkljruy3sxeqfsw2d3gor7utsw5io35wqpg6oa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonRDS,HeavyUsage:db.m4.xlarge,CreateDBInstance:0014,,,,,,USD,,-7.3432800000,,,Enterprise Discount Program Discount for AmazonRDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6QW4QDYD8AQTJ9GW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ulfsx5ueayvrkaqy4dx2g3ckb5gysy3fm3yzgtbegrge3wqzjxa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudFront,CA-Requests-HTTPS-Proxy,POST,,,,,,USD,,-0.0000326200,,,Enterprise Discount Program Discount for AmazonCloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCRNU3Y2GKCYSQKZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43nsq2v5swiztgzbklqlu3ohjor7yfxugiork2rj3lgmffywlgvq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AWSTransfer,USE1-ENDPOINT,EndpointHours,,,,,,USD,,-4.5570000000,,,Enterprise Discount Program Discount for AWSTransfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4QWBADJUVNT5ZUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llq4y3lvmkbgfyneh3nzvwjpvef7rysk42lcudeg5inyiibe33tq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,USE2-EUW2-AWS-Out-Bytes,ReadLocation,,,,,,USD,,-0.0000001024,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VPV9A2ZX6RTUCCRJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dnl2jka2x3axb2irhixl5h53hwzzbuxagj7ao5j5gvwjh2daw7a,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudWatch,USW1-DataProcessing-Bytes,PutLogEvents,,,,,,USD,,-0.0333596310,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZQZVEJJY7MRQHAQV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pytv3e4benr5v3jp3guofyc4d4ep665sttznjl6brgqa2ztjfxfa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudFront,JP-DataTransfer-Out-OBytes,POST,,,,,,USD,,-0.0000001355,,,Enterprise Discount Program Discount for AmazonCloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3R2FUPWJ2VYY9GAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ud4qztom5vlo7v5qzulswa4jpv7wiocxpkz6g2shg3qwyh4rkvba,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AWSGlobalAccelerator,NA-IN-IN-Bytes-Internet,Dominant,,,,,,USD,,-0.0000000006,,,Enterprise Discount Program Discount for AWSGlobalAccelerator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BGZX4D3SFYU37ESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clmtkosijtpuywh2cwavb6gyrp6qetzcau2hhkrgmk6ux4y7mjja,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudWatch,CW:Requests,PutMetricData,,,,,,USD,,-0.0146475000,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTXVGKBT732UDP5N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bzf5dwxahu6quqhfzqy3oethjyq3scrufapse7c46acpooa3yi3a,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudWatch,USW2-TimedStorage-ByteHrs,HourlyStorageMetering,,,,,,USD,,-0.0000000014,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN45SJANDTCPR9QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5x5xr6l4hnjrm6in3wdkxn2uj2tzaycssw5zfygpc3vsqqbvei7q,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,Requests-Tier2,ReadBucketPublicAccessBlock,,,,,,USD,,-0.0012183640,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZWQ6Q48CRJXX4FXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pwbair7xtzzoidqsve663xvsypiufkcpccdrglaifudnj5oe5nbq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudFront,EU-DataTransfer-Out-Bytes,GET,,,,,,USD,,-0.0236888599,,,Enterprise Discount Program Discount for AmazonCloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VU3485RNDU6HBQF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
obggxaqcf3asavpcoio5rxpl6ew3s3ipssc3mw33yoleorvcyvuq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonEC2,HeavyUsage:m4.large,RunInstances,,,,,,USD,,-16.1448000000,,,Enterprise Discount Program Discount for AmazonEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUFXUHM2NUBGRCZU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shqx2glxswcd4dkqz3zfztfpgnvm54whdwpipakpftobyv7b3lzq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AWSCloudTrail,APS2-PaidEventsRecorded,None,,,,,,USD,,-0.0172550000,,,Enterprise Discount Program Discount for AWSCloudTrail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCJZWPQJRNS7KE8N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w2gbayiqhqjfi2252m7cmloip2ykns6jinla2fxmrojdrgslfngq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,086255978335,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AWSQueueService,APN2-Requests-Tier1,List,,,,,,USD,,-0.0000005600,,,Enterprise Discount Program Discount for AWSQueueService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5Y72GBZYEX3K6HZD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f6j7jltsgsxqcg6na3gpwxbefxwl5srli2gceuqajrerwsdkmzq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,awskms,us-east-2-KMS-Requests,Decrypt,,,,,,USD,,-0.0006631800,,,Enterprise Discount Program Discount for awskms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9XXHSZC4PS7S6AY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuv65mzcgmwvuwdcutjabb7wfja6xze67hs7cwz4kbnmqwelv73a,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudWatch,USW2-DataProcessing-Bytes,PutLogEvents,,,,,,USD,,-0.0016260584,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWY7X4MZ4F3MP5SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heqipkfqpd2abt46xvax7zz6adcyi3rypydk5ui5ooob2unk3tgq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,USW1-APS1-AWS-Out-Bytes,ReadLocation,,,,,,USD,,-0.0000096880,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN8XU8KPEV9VHZ4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
um76obnxweeitlp5vhhqjllfpjcalnzhtk7wdofcfuxegss7w7jq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudWatch,DashboardsUsageHour,DashboardHour,,,,,,USD,,-0.0618145239,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AWBXE5MPQY58BK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yy3udunmcx3jkc4467yop7pjebvlk2xezom44xc3iwmom5kdtrpa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonApiGateway,USE1-ApiGatewayRequest,ApiGatewayRequest,,,,,,USD,,-0.0009060100,,,Enterprise Discount Program Discount for AmazonApiGateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KKDZ3TFSXUSMCZ3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrsfbruld7ytnokm22ceqf27bytnn4iodhb4sflmfeftbeyvuydq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,884200247486,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonCloudFront,US-Requests-Tier1,GET,,,,,,USD,,-0.0000005775,,,Enterprise Discount Program Discount for AmazonCloudFront,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NJD45NCV7D7JXRXJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhbvynkkne6w5z6bgf2sd5mhgioct2kyuaubrj77igziyrqxcukq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonRDS,SAE1-HeavyUsage:db.r3.4xlarge,CreateDBInstance:0002,,,,,,USD,,-84.9945600000,,,Enterprise Discount Program Discount for AmazonRDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BG6EAAMENTEJD2VX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fd5zjrapiei5n6gd3h7qaqmy2nxc54p3klv2zduvm4mcrwkdixq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,SAE1-TimedStorage-RRS-ByteHrs,ReducedRedundancyStorage,,,,,,USD,,-0.1426199492,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BN8N7ETBJSKZHM3F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luykgii73nu64xgxcmucsbt7ki6zxvjgst6ueirwf2bn4teddm2q,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonEC2,DataProcessing-Bytes,LoadBalancing,,,,,,USD,,-0.0841147113,,,Enterprise Discount Program Discount for AmazonEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4YYNPC2WZJJXCMPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33y7z47ycr3bwtw3hrtsnrdknnbcchxzdssbf3d4ycicv4n76myq,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,086255978335,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AWSLambda,APN1-USE1-AWS-Out-Bytes,Invoke,,,,,,USD,,-0.0000000040,,,Enterprise Discount Program Discount for AWSLambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7EQFT8UVNNKTV2AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bt3ncerxcqxkpbdw442izzeptoobhlwsf5bfc3rojmhbuehvaaa,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,Requests-Tier1,PutObject,,,,,,USD,,-0.5005367500,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qbph3lcegv5vc7bkimingakdokxg7xpecfiixi3xfzy2tysgp35q,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,123882922663,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonRDS,Aurora:StorageUsage,CreateDBInstance,,,,,,USD,,-0.1798521452,,,Enterprise Discount Program Discount for AmazonRDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCW4CP6PUZ5JN68T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qqo2l52fphhy256yk7gnbloteevtsm7nuwvzjcsmabv46h2lmj4q,2019-08-01T00:00:00Z/2019-09-01T00:00:00Z,,AWS,Anniversary,344626069734,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,344626069734,EdpDiscount,2019-08-01T00:00:00Z,2019-09-01T00:00:00Z,AmazonS3,Requests-Tier4,S3-INTTransition,,,,,,USD,,-0.0123277000,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UZS7NQWXT488DUJ7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
